"﻿""Time""",Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP,PSComputerName
5/6/2037 7:11 AM,HKLM\System\CurrentControlSet\Services,QWAVE,enabled,Services,System-wide,"Quality Windows Audio Video Experience: Quality Windows Audio Video Experience (qWave) is a networking platform for Audio Video (AV) streaming applications on IP home networks. qWave enhances AV streaming performance and reliability by ensuring network quality-of-service (QoS) for AV applications. It provides mechanisms for admission control, run time monitoring and enforcement, application feedback, and traffic prioritization.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\qwave.dll,10.0.22000.1042,%windir%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,0336C05BA7A250BDBA58E88D21A07D2B,6713F9D84757AF3A92AB9A69E864AD823BE171C7,E04D87D4D5F4F4FB66B03662C171BA6CEB0E68AF,1363465D7E7B9307A8FBD57E165630EE5747F77A208AF94D7AE15BDA76EC7C63,A6826AAE129E9A4B1D7275BD444EA09639AD6950CF84771C9036337ABF6DD6DC,7CF129EA31EDC7FD6556FC515B3B1377,rd03.shieldbase.com
9/25/1968 3:11 AM,HKLM\System\CurrentControlSet\Services,RasAuto,enabled,Services,System-wide,Remote Access Auto Connection Manager: Creates a connection to a remote network whenever a program references a remote DNS or NetBIOS name or address.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rasauto.dll,10.0.22000.653,%SystemRoot%\System32\svchost.exe -k netsvcs -p,C7F19A2E095BB066DCBC2A57E728AB4F,CA6C910ADA01DE46B1F2853CADD011F6B0284B52,366F8805029D2F2BB0A15ED59970F859B751E228,52AEF0107613F5C19F3FADD1655B7AD26005A3E907B88460FE5A25AA21E41311,C26E74BF25A1CA6E6E519ED4A47FDE76321F2BAF0700F40BD81788F2358CE61B,209AD9DBBA05B8FBEFC7A34CF22CB099,rd03.shieldbase.com
10/17/1970 11:12 PM,HKLM\System\CurrentControlSet\Services,RasMan,enabled,Services,System-wide,"Remote Access Connection Manager: Manages dial-up and virtual private network (VPN) connections from this computer to the Internet or other remote networks. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rasmans.dll,10.0.22000.1165,%SystemRoot%\System32\svchost.exe -k netsvcs,3F7309E316298A0BC1E1076A6844E834,52DE128B5F76A1A91C64B03C480EB8279A0CC1E6,C03FB5492F33AD13807CD9538DEE17417CCACF54,B233E3072EDEE0226F265F99FDA054ED0C7A72B857DC791ECF80639D9BE932B7,590D28A7D67F3D337F3E24B7780D28DD1F7BD203F81C1977C1B4B5BB045B8A4A,08F0F6E0B54A0B8ACA57672DCDCEE4CA,rd03.shieldbase.com
12/8/1945 2:07 PM,HKLM\System\CurrentControlSet\Services,RetailDemo,enabled,Services,System-wide,Retail Demo Service: The Retail Demo service controls device activity while the device is in retail demo mode.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rdxservice.dll,10.0.22000.1165,%SystemRoot%\System32\svchost.exe -k rdxgroup,71DE3FB269C45360D6DFB8A32CEAAB9F,933F81A7932B92F46F9484EB71277BBC31059D94,E9803B64142C7E210BDA61F5D113DFE0B56782F6,08C7148F946E0E3085DC725B80CB042A849737C66C9509CE781135F9526E1B94,DE446126D1DAD2F5494A1E5FA5D7DA8636238B0487C1EA8701F33107F46A9463,41E8DAB8EE6855E1DAFAA9DD07ECF306,rd03.shieldbase.com
2/25/1948 9:55 AM,HKLM\System\CurrentControlSet\Services,RmSvc,enabled,Services,System-wide,Radio Management Service: Radio Management and Airplane Mode Service,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rmapi.dll,10.0.22000.1,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted,7B91176A2E52F03AE9D94946443B563E,C7F5910F82730EAF117142116AF01FC2FC1DE7AD,D0FE38A095151325EC1B8736CF76A4D8F8E85E33,62BF8413620E6482FE4D693F8777B53504A56AA17AE69B828BA5CF87E38C2A91,2E215BED8D7AF8AE95758B63015C24422E134869D5E549225FC2EF0F2371D7A6,CA327D395736F75AEB2F3CD917DE3E99,rd03.shieldbase.com
6/27/1971 3:36 AM,HKLM\System\CurrentControlSet\Services,RpcEptMapper,enabled,Services,System-wide,"RPC Endpoint Mapper: Resolves RPC interfaces identifiers to transport endpoints. If this service is stopped or disabled, programs using Remote Procedure Call (RPC) services will not function properly.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rpcepmap.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k RPCSS -p,5683B83E2674ED4B3C6E5DF49BED4E6A,432CB8324D9015DACF9B3911AB52DD5347767BB1,1012C5E87BA22268FA2468A859EC8ED1CF048BFB,FA0BC363A943843CD46FF5F146828FC698F6344536DB00EF15B2FECFD0B4BBEE,A591D8CCD99BCD4C9BFE7ECCF1E2448C9CF6787B2AB76CE2E5141E78CB316D67,88F18EAC0EFC3C30DFEEB833E6B53BCC,rd03.shieldbase.com
5/15/2029 12:20 PM,HKLM\System\CurrentControlSet\Services,RpcLocator,enabled,Services,System-wide,"Remote Procedure Call (RPC) Locator: In Windows 2003 and earlier versions of Windows, the Remote Procedure Call (RPC) Locator service manages the RPC name service database. In Windows Vista and later versions of Windows, this service does not provide any functionality and is present for application compatibility.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\locator.exe,10.0.22000.1,%SystemRoot%\system32\locator.exe,ED6AED6107F0D15135C24B6364BA13A6,37F51DCEAD08D1D30E887239DEA74C631126CAD2,737B501F0BBD844DA547D9F3B94422C0DE6CC7A2,4098B70A081AD73723B58ADC580D9F2908FAB951DACCEFB9EBBF2D3DC47448E8,CC4D3B788B293D812DABF8A90F57B7E9EC332E5AB2B7E15057C7FC61DA5ABEFC,CBECBDF0E16268273DCA4CB132D15D23,rd03.shieldbase.com
6/10/1963 7:05 AM,HKLM\System\CurrentControlSet\Services,RpcSs,enabled,Services,System-wide,"Remote Procedure Call (RPC): The RPCSS service is the Service Control Manager for COM and DCOM servers. It performs object activations requests, object exporter resolutions and distributed garbage collection for COM and DCOM servers. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the RPCSS service running.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rpcss.dll,10.0.22000.1165,%SystemRoot%\system32\svchost.exe -k rpcss -p,06C2E8588FDED3AB167731C956944D81,AFFEE0A878638CDC53D4F11B2A4E49A971748604,350C1E935AC1646AF9FF53AA05008D148C2318BB,562880AD0F5CF4D3B7BF825B5C1CDCB3CA4ABC0CA07FBA796211C5DE476CEA80,510547872EE0FDCFE93803FFDB6EEDF851C3544DA1C2EA51E86EF1580ABF8E23,E43B039837B1039C9A037A6E6A9F6097,rd03.shieldbase.com
9/30/1943 12:01 AM,HKLM\System\CurrentControlSet\Services,SamSs,enabled,Services,System-wide,"Security Accounts Manager: The startup of this service signals other services that the Security Accounts Manager (SAM) is ready to accept requests.  Disabling this service will prevent other services in the system from being notified when the SAM is ready, which may in turn cause those services to fail to start correctly. This service should not be disabled.",(Verified) Microsoft Windows Publisher,Microsoft Corporation,c:\windows\system32\lsass.exe,10.0.22000.1098,%SystemRoot%\system32\lsass.exe,C0BA0CAEBF823DE8F2EBF49EEA9CC5E5,AC0D340E983EBE1366BEE9CE3F0F4DA69D4FEDA6,64CDDFB7A22B81E990824438A62AF59ACEC15FE5,63AE49E247A97A9271925D701AA3EE949FD53B440AE208339B2FBBB8D9779D24,C72B9E35E307FEFE59BACC3C65842E93B963F6C3732934061857CC773D6E2E5B,3BDAF07FD26E433F565A3C3AB5543B25,rd03.shieldbase.com
1/8/1978 7:46 AM,HKLM\System\CurrentControlSet\Services,SCardSvr,enabled,Services,System-wide,"Smart Card: Manages access to smart cards read by this computer. If this service is stopped, this computer will be unable to read smart cards. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\scardsvr.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation,7106CA66C38D08ADC57474F5E03039D5,A2DDB4C5F9B3E23B07245CB9D91484E53346EEBB,BC0FACA2A282B46437200CC14573A0605BB1D13F,D3EA100C20B39D0587A63A738B4D5F8DC8B57CB684E31C1B6AAC76F3E961A48F,8831D2E04F14DDF4A82C9ADF434319DD2E09E2BD5E83E4FF06F1F5180B821B2F,CE24B017C10C11C9C5F21841C98FCD0A,rd03.shieldbase.com
4/25/2001 6:23 AM,HKLM\System\CurrentControlSet\Services,ScDeviceEnum,enabled,Services,System-wide,"Smart Card Device Enumeration Service: Creates software device nodes for all smart card readers accessible to a given session. If this service is disabled, WinRT APIs will not be able to enumerate smart card readers.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\scdeviceenum.dll,10.0.22000.653,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted,57A71A6CB1B2E544CD56A7FC8DF1045B,5ABD52058E35D382E69D502C56A979BAA70847CE,65AA9466FF108BB0DABBC974B01171EC9815F771,5552C33D55B138B37BD6176CE17F799907307CCF23D9517EA023DD49CD179AFB,7CE43FF84DD5B09E1BDCD541AB3CE701A66A020C8087E831AECAE01B0DD0FDD1,38CBC44FCD9CADD44D84E511C40DFCE2,rd03.shieldbase.com
10/10/1980 3:29 PM,HKLM\System\CurrentControlSet\Services,Schedule,enabled,Services,System-wide,"Task Scheduler: Enables a user to configure and schedule automated tasks on this computer. The service also hosts multiple Windows system-critical tasks. If this service is stopped or disabled, these tasks will not be run at their scheduled times. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\schedsvc.dll,10.0.22000.1,%systemroot%\system32\svchost.exe -k netsvcs -p,0C51534319E5A083CE4ACBF1C2CDB3B4,72D8E57868B23EF88CCDC7601781A9724A15AF54,16BD02CE4297A0A638C56D8DB167C8AAE26147B3,F454F34BD935D8502879BB4042BA618166B90D61B8B760491E9A709F9B776E09,AA08A2063A36213E1A5872F910EA0E9E5357B1B4C2ACC8A08AE74D7A3FBB0575,8664AD4B9918C65DE99A398FF83F4F66,rd03.shieldbase.com
8/14/2023 5:11 PM,HKLM\System\CurrentControlSet\Services,SCPolicySvc,enabled,Services,System-wide,Smart Card Removal Policy: Allows the system to be configured to lock the user desktop upon smart card removal.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\certprop.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k netsvcs,56502E2F60A3D140F467D1565226D70B,52D89B689D59E2CB9D427FF61A83C5164A0DF8C3,AC18C2D7B39B2BE17AD6450CD3E14A5DC4C3EEBC,AA713A70B92C5AF2F2AAA73E4F403A5E464C5984D226AAF017866D5DFEA341CE,F61D4D65936AA599D51250AF3989567DE7038D1BB1EA4913D47EF8954208F314,25F7D9F34232C2D2C71254CE170D60D5,rd03.shieldbase.com
2/9/1998 7:41 AM,HKLM\System\CurrentControlSet\Services,SDRSVC,enabled,Services,System-wide,Windows Backup: Provides Windows Backup and Restore capabilities.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\sdrsvc.dll,10.0.22000.708,%SystemRoot%\system32\svchost.exe -k SDRSVC,35220EEDFF4752BB27779A7AF6FEBA21,09DD4A4A74C9F8759BB344BE7186BDA1BEA8D94B,8CCECAE78FDF83D0C480CB644FD6DCBC5EC2E3F8,A1940C6360E0D341A38E80DA2839361FBD23ED525607D3ACF71EB17976527CAF,5806F78A4826C1EF4B6EE75384B53802AF865DE09EE6B1173DE03842CA68D092,203F6969891D982C2879CF0EA4AF9F9F,rd03.shieldbase.com
3/30/1920 5:38 AM,HKLM\System\CurrentControlSet\Services,seclogon,enabled,Services,System-wide,"Secondary Logon: Enables starting processes under alternate credentials. If this service is stopped, this type of logon access will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\seclogon.dll,10.0.22000.918,%windir%\system32\svchost.exe -k netsvcs -p,1FB65560B8D67DD2694A52338A5135C4,E813782C5FEB8EB167D6525D9414C7D969CA83D5,E2F460AEBF3B33600F3EE9CCA5AE4D4D0B9A68E7,1D363C2B98F1CE466778DF924A6C2C32AFDDFCDAF3D3EA16EF7F399E9DA0BBFB,3B0A678EA51FF9092CA7BC3BDA6DDDA49393B3276DB6C4C78EBB34FE4B861984,A8C5727DF7ED3B9609ED73094A52F8AE,rd03.shieldbase.com
9/12/1913 12:46 PM,HKLM\System\CurrentControlSet\Services,SecurityHealthService,enabled,Services,System-wide,Windows Security Service: Windows Security Service handles unified device protection and health information,(Verified) Microsoft Windows Publisher,Microsoft Corporation,c:\windows\system32\securityhealthservice.exe,10.0.22000.1042,%SystemRoot%\system32\SecurityHealthService.exe,033109DA8E0AAB1742676D76B45CB8EA,B3DB63FD12EA716F5B3B63ACBFBF54876B152AD0,27792CFCC3873F2F167292647F66E40E05B461CA,F2A246DD55FA31D65E4AAFBC00C6DF35892128F066F8B885F4B7F0F07115A232,A44E69B0291D4851850826AC0CCDF47C5961793DFABBF2642E27E738A376179A,227BBE9A58F8FF2E813854418476F593,rd03.shieldbase.com
3/17/1936 12:21 AM,HKLM\System\CurrentControlSet\Services,SEMgrSvc,enabled,Services,System-wide,Payments and NFC/SE Manager: Manages payments and Near Field Communication (NFC) based secure elements.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\semgrsvc.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k LocalService -p,2740257318002920E85DF65EAD309C49,C32832BB033D67FCA3B9F8631C24847A28BC5D53,DE95380B74DAE9A82A1BC97107462C0085F555FF,E0E316CFDEF226CDF9FAC5484C08288C1B2C974FADF367883DD025975403DD45,7BF553DA0B1FCD1D2B11AC276FA41F551BC54FE09A57B16399FB49696B7FA744,844A6081D5EB2570D02268DD7D72DD5A,rd03.shieldbase.com
6/22/1993 12:04 PM,HKLM\System\CurrentControlSet\Services,SENS,enabled,Services,System-wide,System Event Notification Service: Monitors system events and notifies subscribers to COM+ Event System of these events.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\sens.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k netsvcs -p,4CE9A9777F88037DE135D8260B25435A,DDF68B7E7A6757219FE7D78776C9D492B9038672,C65D203436F493C1A6C5C0163FE3841362DC5B5A,3E83E3AEEE0D1A853DB8FC9B1AA1ED62FF3C0BA4797B78A40EC6CD56E0677002,7FFF5DDE2C44133A4A877D688570E144B7354B99DA118AA2E3C910C669A6AB3B,E96A7AA9531C1338AA6DC0911F845798,rd03.shieldbase.com
3/14/1978 8:39 AM,HKLM\System\CurrentControlSet\Services,Sense,enabled,Services,System-wide,Windows Defender Advanced Threat Protection Service: Windows Defender Advanced Threat Protection service helps protect against advanced threats by monitoring and reporting security events that happen on the computer.,(Verified) Microsoft Windows Publisher,Microsoft Corporation,c:\program files\windows defender advanced threat protection\mssense.exe,10.8295.22000.1281,"""%ProgramFiles%\Windows Defender Advanced Threat Protection\MsSense.exe""",B412A6CA4169773A6A4008EF87B56A6E,765D78FDA8A5748566CC3A54BC3E0E3443DDD615,5A5D8C08B761DA76A8495D3086D9AD8F30F0E508,29612C1FB11D788E71D6C71EB2FEF6B70A1A3D56500C36DA5EFDC807CBBD8C78,70A142FA655400FB37BD55EC88263C109B0442CE580B25707D3384341B95F67F,320D0DC3CF5AF80C8C1C453EEA29EBE6,rd03.shieldbase.com
6/11/2008 10:55 AM,HKLM\System\CurrentControlSet\Services,SensorDataService,enabled,Services,System-wide,Sensor Data Service: Delivers data from a variety of sensors,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\sensordataservice.exe,10.0.22000.1,%SystemRoot%\System32\SensorDataService.exe,BB957ACD1C0E7EF1143A515A19D4E477,EA7F17FE864F1F713523E1DE981F7F5185249A0B,3DB265E242C43B956E4FEBAB8ABE36D8AE4852A6,294554201EDDD92D5C0461F00C210CA50F51E3035062B853444631470E586073,A9B57596B65830D00E3BF0885DAC80CE166996CB615451EB2924C906E2E2B996,8E6FF8702C4766B55496397980D1FAB6,rd03.shieldbase.com
1/4/1904 5:04 AM,HKLM\System\CurrentControlSet\Services,SensorService,enabled,Services,System-wide,"Sensor Service: A service for sensors that manages different sensors' functionality. Manages Simple Device Orientation (SDO) and History for sensors. Loads the SDO sensor that reports device orientation changes.  If this service is stopped or disabled, the SDO sensor will not be loaded and so auto-rotation will not occur. History collection from Sensors will also be stopped.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\sensorservice.dll,10.0.22000.708,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,85D7C722F09A908D4C0C4AC7BC8AA468,50A157EA6FFBD7B3C81E094BCC06C196BD180454,480B06EF67B5B1811662F68550E5A31D8C7E8882,CD23DD6F476BA96AE4118B5351E115D4910474AAC6A885643BD34A75E65E0060,6B56ADA8751E8CD83FE7794126B55BB903814E3350F08E7EEDA5C1E91175B142,A391E9BC92E4619F9421C77B5A9FD511,rd03.shieldbase.com
10/29/1991 7:21 AM,HKLM\System\CurrentControlSet\Services,SensrSvc,enabled,Services,System-wide,"Sensor Monitoring Service: Monitors various sensors in order to expose data and adapt to system and user state.  If this service is stopped or disabled, the display brightness will not adapt to lighting conditions. Stopping this service may affect other system functionality and features as well.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\sensrsvc.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,A5A2FC4EFEB0FB15CBEDF02DF7B7B96B,262A0C1BE79FC6002876E53B1D530C259DFF43CA,BCBBC5DF07B7C7AA86CE908E0F163715B186817E,06E045F4DAECBA953D6593D1E9E0DA778681F28675C24F5D601627BC5BB1BE52,282D1DB6E28703A3C7D66B4BFFB5B759FFF8A19C3196D1280D2A368BB384C46B,EB886E0D29CA831135E3F1673C38DD8A,rd03.shieldbase.com
10/4/2002 7:15 AM,HKLM\System\CurrentControlSet\Services,SessionEnv,enabled,Services,System-wide,"Remote Desktop Configuration: Remote Desktop Configuration service (RDCS) is responsible for all Remote Desktop Services and Remote Desktop related configuration and session maintenance activities that require SYSTEM context. These include per-session temporary folders, RD themes, and RD certificates.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\sessenv.dll,10.0.22000.1042,%SystemRoot%\System32\svchost.exe -k netsvcs -p,AC267F4824676DD4D96AB041C696B612,860815590B0BA665F502C04299B5D22279757715,11DF0E06F6E117538260994EDB11E995CA6BD2F0,8714ED40A3F7289814DD60700B7631185AA488A0F22F0B1667750EE0C6DFBC5C,7FBC617F0AE4B413C10BD4650D74BF303606E5239BA7D97FB386EDD1F8915A1F,56B38FC33F7C052C2281D333DA831645,rd03.shieldbase.com
10/21/1982 5:56 PM,HKLM\System\CurrentControlSet\Services,SgrmBroker,enabled,Services,System-wide,System Guard Runtime Monitor Broker: Monitors and attests to the integrity of the Windows platform.,(Verified) Microsoft Windows Publisher,Microsoft Corporation,c:\windows\system32\sgrmbroker.exe,10.0.22000.1,%SystemRoot%\system32\SgrmBroker.exe,2CEB4DBB27A06820DFD445133C0C8262,AF0ED4DA58AA4CFFF373E77CB2EC2787CB01E0F6,5CBC0215DAA823C6F27BF2040CB47A9BB5CB7092,E6AC7935ADB282E3D841BEA452847F604AE1CF82977FFB174C0B8393BC7F04B6,DFE2F8A137B596CDBE40B7299D0273F0D7305D8FDEBBBA86E1964D219E0AB9EA,7FD73B32D03A85F87D688C287A79B734,rd03.shieldbase.com
3/25/1950 6:35 PM,HKLM\System\CurrentControlSet\Services,SharedAccess,enabled,Services,System-wide,"Internet Connection Sharing (ICS): Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\ipnathlp.dll,10.0.22000.1335,%SystemRoot%\System32\svchost.exe -k netsvcs -p,9DA4169AF41352DD932C46621A4E5254,877CDFAEE5C0C246571AC82291302ED01D579622,421D6CDA53BFEE1EA3BA72AA66C3EB0F741353ED,F94BC65C81FD35E2427CCF286B0A6062D34159E5358C0E3E2ABAD2A7C49A0101,DAE675B590B47A3918083D93B80F7E41ABC9CFA9BFABFC206140C2CE32042D3E,FEEEC0CA7CECF7AD04ADF342EB18D7E6,rd03.shieldbase.com
